x,y,z
-9.923291538113515386e+00,-4.455499169186694530e+00,3.435703353723793185e+01
-9.371682856153183749e+00,-3.824606306262834821e+00,3.384645734483775925e+01
-8.816843706401531477e+00,-3.282756938067591168e+00,3.327409805588884950e+01
-8.267464393441819936e+00,-2.827608760747680083e+00,3.265544836994664735e+01
-7.731065285448579516e+00,-2.454468611030792502e+00,3.200406460489561056e+01
-7.213921408581753347e+00,-2.157046111916114839e+00,3.133142207228548415e+01
-6.721062028152385182e+00,-1.928119781411339773e+00,3.064694833559370579e+01
-6.256328200564352571e+00,-1.760087525364804950e+00,2.995817789604391379e+01
-5.822471273565978045e+00,-1.645393971575490166e+00,2.927097773846612938e+01
-5.421276938959364244e+00,-1.576841013825933890e+00,2.858980325843893766e+01
-5.053701962632629829e+00,-1.547796242353504992e+00,2.791795526187637577e+01
-4.720013529520949547e+00,-1.552317533851498288e+00,2.725781902650131627e+01
-4.419923886891891307e+00,-1.585212460965555348e+00,2.661107492106559391e+01
-4.152715375678855736e+00,-1.642049622729894631e+00,2.597887640026747746e+01
-3.917352919418955803e+00,-1.719136415301248499e+00,2.536199546293729057e+01
-3.712582540283469790e+00,-1.813475234499773991e+00,2.476093831955291691e+01
-3.537015691246943039e+00,-1.922706839011572022e+00,2.417603528999911333e+01
-3.389199808566733640e+00,-2.045047937152355111e+00,2.360750945826250202e+01
-3.267676141100704257e+00,-2.179227622264272579e+00,2.305552849294500817e+01
-3.171026101900415117e+00,-2.324425880786402665e+00,2.252024362020480908e+01
-3.097907544238951871e+00,-2.480216253705206597e+00,2.200181920167744565e+01
-3.047082381272896434e+00,-2.646513685313030440e+00,2.150045572078536082e+01
-3.017436876670544166e+00,-2.823528161257425673e+00,2.101640852978982821e+01
-3.007995881618179990e+00,-3.011724037231308326e+00,2.055000413333239351e+01
-3.017932106517447366e+00,-3.211784743838037581e+00,2.010165543481521411e+01
-3.046571385727663728e+00,-3.424582275405665843e+00,1.967187704521923663e+01
-3.093394742816684140e+00,-3.651150697343663598e+00,1.926130151134558233e+01
-3.158037890652229951e+00,-3.892662756948314762e+00,1.887069713329024268e+01
-3.240288665873614526e+00,-4.150408556797517079e+00,1.850098789712661684e+01
-3.340082728787496347e+00,-4.425775138440170231e+00,1.815327594074219419e+01
-3.457497721504083632e+00,-4.720225690739768609e+00,1.782886687092812750e+01
-3.592745937104879772e+00,-5.035276949314424044e+00,1.752929814589308677e+01
-3.746165369073606755e+00,-5.372473154223730951e+00,1.725637058382184819e+01
-3.918208899065656503e+00,-5.733354748590784311e+00,1.701218290857093152e+01
-4.109431202784621817e+00,-6.119419746040382968e+00,1.679916898894813926e+01
-4.320472773206454953e+00,-6.532075411580109403e+00,1.662013706343158859e+01
-4.552040291365836211e+00,-6.972577623566942329e+00,1.647830976356830845e+01
-4.804882384146127450e+00,-7.441955012005039727e+00,1.637736308601175139e+01
-5.079759601741328900e+00,-7.940914750148091450e+00,1.632146153830609947e+01
-5.377407274292105299e+00,-8.469726834606797539e+00,1.631528556377987016e+01
-5.698489727903019109e+00,-9.028083836620265146e+00,1.636404587028582114e+01
-6.043544219258841999e+00,-9.614933680944268701e+00,1.647347746247939426e+01
-6.412912928665182477e+00,-1.022828419088326513e+01,1.664980409004751749e+01
-6.806661474709526871e+00,-1.086498014534122980e+01,1.689966151719445620e+01
-7.224482784007412839e+00,-1.152045689367225023e+01,1.722996559329294541e+01
-7.665585834985093605e+00,-1.218847905266999554e+01,1.764770938645822795e+01
-8.128570053239990045e+00,-1.286088003318620743e+01,1.815967232969583023e+01
-8.611287750717661282e+00,-1.352732457159047641e+01,1.877202590502065149e+01
-9.110699457745775831e+00,-1.417512887511012210e+01,1.948982327527046010e+01
-9.622730518012847511e+00,-1.478918198115106541e+01,2.031636994819360353e+01
-1.014214083206347006e+01,-1.535202220162632791e+01,2.125248548911957869e+01
-1.066242421182043998e+01,-1.584412904906982789e+01,2.229568851832677723e+01
-1.117575795245020132e+01,-1.624448932563325698e+01,2.343936327441034706e+01
-1.167302626192872772e+01,-1.653148301517016350e+01,2.467199879816188712e+01
-1.214394209312400363e+01,-1.668410522693299214e+01,2.597662118638890405e+01
-1.257728870050574521e+01,-1.668348904413410949e+01,2.733056305475113845e+01
-1.296129434962867144e+01,-1.651463848181388272e+01,2.870570970172816061e+01
-1.328413961244241293e+01,-1.616819613206034489e+01,3.006934104821585407e+01
-1.353457734852966787e+01,-1.564201907457778695e+01,3.138561242645338822e+01
-1.370262361636643256e+01,-1.494229738656989959e+01,3.261762147778377141e+01
-1.378025704362568504e+01,-1.408396892958345248e+01,3.372988730918908828e+01
-1.376204972965254569e+01,-1.309026421664034956e+01,3.469095569041062532e+01
-1.364565080253135498e+01,-1.199134549529208016e+01,3.547578114227498247e+01
-1.343205504361433889e+01,-1.082216822101198517e+01,3.606753480242966958e+01
-1.312561547481481838e+01,-9.619839034846922488e+00,3.645857360421869942e+01
-1.273379355000454360e+01,-8.420837590796274696e+00,3.665044928737624019e+01
-1.226667781030119109e+01,-7.258482711244775842e+00,3.665300869092601488e+01
-1.173633189413844136e+01,-6.160953259003617788e+00,3.648278559266773158e+01
-1.115605117751665532e+01,-5.150047531820182378e+00,3.616098037151650146e+01
-1.053960991402277614e+01,-4.240720112905505879e+00,3.571134330403140211e+01
-9.900570404825025150e+00,-3.441308007054637574e+00,3.515823400979606816e+01
-9.251706044645914062e+00,-2.754275212201715561e+00,3.452504348523572730e+01
-8.604567123107329962e+00,-2.177273377764668894e+00,3.383306790751414184e+01
-7.969196178056346724e+00,-1.704327360254813906e+00,3.310083581901317729e+01
-7.353983135399064786e+00,-1.326993458265852244e+00,3.234383167953665605e+01
-6.765638728051243334e+00,-1.035388660199352717e+00,3.157452441752473504e+01
-6.209259822032988652e+00,-8.190368841488252505e-01,3.080260360984974355e+01
-5.688459467545728288e+00,-6.675168013301073788e-01,3.003533454953493376e+01
-5.205536987835341911e+00,-5.709220407214298243e-01,2.927796144413611046e+01
-4.761667631130912071e+00,-5.201594065111957432e-01,2.853410845218783720e+01
-4.357095926234364036e+00,-5.071170046513913121e-01,2.780614675942565484e+01
-3.991321727384338658e+00,-5.247336731250218378e-01,2.709551163041569311e+01
-3.663271486628893570e+00,-5.669983291269434789e-01,2.640296354193659312e+01
-3.371450763822085861e+00,-6.289025133281346269e-01,2.572879525573825532e+01
-3.114076182739634380e+00,-7.063645068462557353e-01,2.507299045572127483e+01
-2.889186837877736114e+00,-7.961384685448932297e-01,2.443534157002870089e+01
-2.694736088728223233e+00,-8.957184256449701731e-01,2.381553458185968353e+01
-2.528665520937170896e+00,-1.003243552207398803e+00,2.321320829898175475e+01
-2.388963096273784448e+00,-1.117408893261623737e+00,2.262799452088465557e+01
-2.273707637223957523e+00,-1.237383994064416459e+00,2.205954444131491243e+01
-2.181101769139591973e+00,-1.362740665298539211e+00,2.150754552479298454e+01
-2.109495310028220771e+00,-1.493390262435046578e+00,2.097173214848301370e+01
-2.057400925802342684e+00,-1.629530290918453028e+00,2.045189245551362589e+01
-2.023503637213909467e+00,-1.771599876943718010e+00,1.994787325409330947e+01
-2.006665591893081579e+00,-1.920243316950076107e+00,1.945958423978662211e+01
-2.005927267618475618e+00,-2.076280916186714620e+00,1.898700249717256838e+01
-2.020506101091447348e+00,-2.240686219964467263e+00,1.853017795349863661e+01
-2.049793357221246559e+00,-2.414568746695965107e+00,1.808924029421602242e+01
-2.093349880459347556e+00,-2.599161344788871730e+00,1.766440774470855146e+01
-2.150901236184456611e+00,-2.795811304291128341e+00,1.725599806946603820e+01
-2.222332617660751186e+00,-3.005974365462219300e+00,1.686444212481611871e+01
-2.307683771019800822e+00,-3.231210764435522353e+00,1.649030031277601793e+01
-2.407144086415023310e+00,-3.473182427811877915e+00,1.613428230009301956e+01
-2.521047916396720101e+00,-3.733650354138758232e+00,1.579727043573969603e+01
-2.649870048041734538e+00,-4.014471140701025398e+00,1.548034727779307929e+01
-2.794221189620888168e+00,-4.317591452725107359e+00,1.518482771985995505e+01
-2.954843205575233167e+00,-4.645039022584914967e+00,1.491229618310724447e+01
-3.132603715030691127e+00,-4.998908490522433468e+00,1.466464930649058118e+01
-3.328489520036947091e+00,-5.381340045897656132e+00,1.444414447242836097e+01
-3.543598186469778089e+00,-5.794488396314068090e+00,1.425345432576180471e+01
-3.779126884345248349e+00,-6.240479042981093016e+00,1.409572711903950903e+01
-4.036357369209237156e+00,-6.721348236434259604e+00,1.397465221920679568e+01
-4.316635714799908818e+00,-7.238962287882470648e+00,1.389452932380903505e+01
-4.621345098445313049e+00,-7.794911227021092515e+00,1.386033883376588527e+01
-4.951869588235457087e+00,-8.390371136399279450e+00,1.387780938462501545e+01
-5.309546512497679061e+00,-9.025928971820608382e+00,1.395347618422392166e+01
-5.695604621471003881e+00,-9.701363683826969009e+00,1.409472119148599134e+01
-6.111084952941915560e+00,-1.041537805531420702e+01,1.430978247222583732e+01
-6.556741172694035669e+00,-1.116527753216331931e+01,1.460771572244865091e+01
-7.032916232270697954e+00,-1.194659594797376734e+01,1.499828589266414802e+01
-7.539392799611118967e+00,-1.275267419650260869e+01,1.549176157684749988e+01
-8.075216126995133692e+00,-1.357420751377942558e+01,1.609858012837608143e+01
-8.638490297675351925e+00,-1.439879074048830887e+01,1.682884882133638627e+01
-9.226152330996244544e+00,-1.521050920784857219e+01,1.769164897230472988e+01
-9.833733787033384743e+00,-1.598964513439286783e+01,1.869411883837306831e+01
-1.045512641169911383e+01,-1.671259344810921021e+01,1.984031096593163213e+01
-1.108237674714705001e+01,-1.735210206147225875e+01,2.112985376466642506e+01
-1.170554412285268420e+01,-1.787796242956418524e+01,2.255649953703069244e+01
-1.231266413336184229e+01,-1.825826364057093443e+01,2.410670287933568900e+01
-1.288986553802917356e+01,-1.846128106339059372e+01,2.575845055660313676e+01
-1.342168602685585732e+01,-1.845797974926573204e+01,2.748061889587282991e+01
-1.389162058413437428e+01,-1.822498320783713766e+01,2.923316335746627459e+01
-1.428291080279179326e+01,-1.774769788744285748e+01,3.096839821020183336e+01
-1.457954597314238754e+01,-1.702313593286593729e+01,3.263349603678440047e+01
-1.476740096093005761e+01,-1.606189060205196739e+01,3.417411736936489319e+01
-1.483539150863539469e+01,-1.488875299638335470e+01,3.553881192720182014e+01
-1.477649810541295139e+01,-1.354163884636231074e+01,3.668358789414656229e+01
-1.458850642153265831e+01,-1.206880508278688069e+01,3.757590793912983429e+01
-1.427434183599522655e+01,-1.052469779272671957e+01,3.819741295852684715e+01
-1.384193644391497280e+01,-8.965084605916302962e+00,3.854490681925527440e+01
-1.330364296528499857e+01,-7.442269170759907126e+00,3.862949622376200409e+01
-1.267528366028879816e+01,-6.001128104032042110e+00,3.847415948647543615e+01
-1.197497401528254279e+01,-4.676474386095788915e+00,3.811029835735030247e+01
-1.122188022722576761e+01,-3.491928012742732346e+00,3.757393881931540847e+01
-1.043505627007932546e+01,-2.460166458536930278e+00,3.690218678148163889e+01
-9.632469029821754347e+00,-1.584216476361309356e+00,3.613036345806173699e+01
-8.830272444390221409e+00,-8.593625219461021869e-01,3.529002275583736292e+01
-8.042345588809009627e+00,-2.752704425224334339e-01,3.440785309623835531e+01
-7.280074352686005668e+00,1.819831628647941568e-01,3.350533097502205493e+01
-6.552334123553904099e+00,5.281692773229220705e-01,3.259892703868879948e+01
-5.865622120566447606e+00,7.795401233137648767e-01,3.170065911477734133e+01
-5.224288396877136975e+00,9.518453582377924826e-01,3.081881479575174509e+01
-4.630821585770708460e+00,1.059689853917580749e+00,2.995871212176432152e+01
-4.086154576627241575e+00,1.116168384508462008e+00,2.912341226021004559e+01
-3.589965306476869511e+00,1.132708556196526661e+00,2.831433773176048163e+01
-3.140956348940662668e+00,1.119059217537335060e+00,2.753177800424126076e+01
-2.737104067994797330e+00,1.083372923338055793e+00,2.677528339685030900e+01
-2.375873347956945381e+00,1.032343376600578067e+00,2.604395892789596445e+01
-2.054397303606734226e+00,9.713696196596008914e-01,2.533667422399574320e+01
-1.769623720609602380e+00,9.047277580631826188e-01,2.465220663327965056e+01
-1.518431424399555363e+00,8.357383644728008099e-01,2.398933373247496093e+01
-1.297720130928670335e+00,7.669222953649519336e-01,2.334688876680623792e+01
-1.104477644061254038e+00,7.001412143129102095e-01,2.272379007745908197e+01
-9.358280786370127835e-01,6.367214274119319395e-01,2.211905309202874292e+01
-7.890645273214941247e-01,5.775610283207152085e-01,2.153179123488347813e+01
-6.616691939820477097e-01,5.232212038703304424e-01,2.096121030618601111e+01
-5.513236357263101572e-01,4.740030107201961829e-01,2.040659946868774810e+01
-4.559113650255690597e-01,4.300111561732135046e-01,1.986732090294115949e+01
-3.735146983830875400e-01,3.912063413687685287e-01,1.934279944584470456e+01
-3.024074152973967311e-01,3.574477379135836963e-01,1.883251292154083245e+01
-2.410444906186726133e-01,3.285270163799410281e-01,1.833598356594427514e+01
-1.880499201205646786e-01,3.041952611297981113e-01,1.785277066196068674e+01
-1.422034406220410441e-01,2.841839521721507000e-01,1.738246438115768555e+01
-1.024267584381774732e-01,2.682210583195985265e-01,1.692468073277178320e+01
-6.776975902352247449e-02,2.560431577197933017e-01,1.647905748822970651e+01
-3.739703512616340819e-02,2.474043679744870328e-01,1.604525093667659874e+01
-1.057496576555760209e-02,2.420827543310847541e-01,1.562293332151393521e+01
1.334046928362057731e-02,2.398847909396576161e-01,1.521179085457413827e+01
3.491507920056799441e-02,2.406483363079538196e-01,1.481152216759470974e+01
5.464699203934882121e-02,2.442445216044086265e-01,1.442183713030299863e+01
7.297632225400506323e-02,2.505788743805104635e-01,1.404245595524068868e+01
9.029399502420236423e-02,2.595919438625375331e-01,1.367310852890938655e+01
1.069497821635036344e-01,2.712596321175693714e-01,1.331353392747234565e+01
1.232595936391706476e-01,2.855934119482578804e-01,1.296348008344274838e+01
1.395120948620187373e-01,3.026405676877912954e-01,1.262270358043662100e+01
1.559747253647428278e-01,3.224845672142020447e-01,1.229096956163303211e+01
1.728991901668524012e-01,3.452456568994867747e-01,1.196805174525267823e+01
1.905264964524743254e-01,3.710817552187968826e-01,1.165373254650531720e+01
2.090916154275307137e-01,4.001897021426201184e-01,1.134780331123419472e+01
2.288278381623143898e-01,4.328069197772494436e-01,1.105006467291170935e+01
2.499708952386089644e-01,4.692135341068336407e-01,1.076032704977228427e+01
2.727629131999494971e-01,5.097349959156997068e-01,1.047841130646759389e+01
2.974562666369997554e-01,5.547452528343883582e-01,1.020414961092323125e+01
3.243173969361550779e-01,6.046705093893782745e-01,9.937386526155151500e+00
3.536306536304890669e-01,6.599936279095319769e-01,9.677980387310253008e+00
3.857022233005861223e-01,7.212592163619788721e-01,9.425805023977671837e+00
4.208642032128064314e-01,7.890794564280020351e-01,9.180751906785287630e+00
4.594788801793274757e-01,8.641407318884448685e-01,8.942732811972614826e+00
5.019432749432635177e-01,9.472111162913641191e-01,8.711683121456173851e+00
5.486940107324295157e-01,1.039148784738388454e+00,8.487565902384554661e+00
6.002125657346504273e-01,1.140911414987116235e+00,8.270376943662880009e+00
6.570309710269308656e-01,1.253566641961463723e+00,8.060150968716945030e+00
7.197380164308526673e-01,1.378303626425341877e+00,7.856969301369009173e+00
7.889860141840087104e-01,1.516445779183262177e+00,7.660969265580130028e+00
8.654981996663100308e-01,1.669464681810834739e+00,7.472355837891998753e+00
9.500768151388575555e-01,1.838995209347274562e+00,7.291415963713884452e+00
1.043611893117303513e+00,2.026851769520980007e+00,7.118536082532105347e+00
1.147090815805045239e+00,2.235045563445432037e+00,6.954223774979136685e+00
1.261608654225007786e+00,2.465802662972512938e+00,6.799134292219894959e+00
1.388379268298600699e+00,2.721582520590649867e+00,6.654103092523828700e+00
1.528747090345469850e+00,3.005096280709259826e+00,6.520185779108715884e+00
1.684199507428992604e+00,3.319324109448564819e+00,6.398706832213041373e+00
1.856379640180797930e+00,3.667530339515630011e+00,6.291319018428396248e+00
2.047099069323395248e+00,4.053274102483357844e+00,6.200075964614258694e+00
2.258350190839168992e+00,4.480413866393354816e+00,6.127519522477994585e+00
2.492317276867370701e+00,4.953101225080744463e+00,6.076785529281019116e+00
2.751385230691924644e+00,5.475759641768077834e+00,6.051730220167558905e+00
3.038144482183243511e+00,6.053041322220074960e+00,6.057080266701185600e+00
3.355389904364299181e+00,6.689753142464573088e+00,6.098608945894183009e+00
3.706110870844459448e+00,7.390739847074162761e+00,6.183339773428632391e+00
4.093468231597056750e+00,8.160708282922962908e+00,6.319776801306047354e+00
4.520753535502187503e+00,9.003974808824665388e+00,6.518158269981721098e+00
4.991322993095097971e+00,9.924108743637759744e+00,6.790723191254477875e+00
5.508497854570335583e+00,1.092344484417191985e+01,7.151973166199702803e+00
6.075420122592183780e+00,1.200243065663481268e+01,7.618898149367902661e+00
6.694850437256170572e+00,1.315877512002459859e+01,8.211115495438461309e+00
7.368893551133927744e+00,1.438637014162208949e+01,8.950850536554932901e+00
8.098635478349567762e+00,1.567397106583912070e+01,9.862650391385647808e+00
8.883678636328955491e+00,1.700365641328688682e+01,1.097269272352180458e+01
9.721566774608465522e+00,1.834914380397479761e+01,1.230751488090364809e+01
1.060710370648856404e+01,1.967413057609231686e+01,1.389197143374854626e+01
1.153159155860990914e+01,2.093095513671278596e+01,1.574624564462358656e+01
1.248204721072962897e+01,2.206003126910984591e+01,1.788182635772679063e+01
1.344050123670561447e+01,2.299066178351211676e+01,2.029655339100495581e+01
1.438353502920322136e+01,2.364392137980989617e+01,2.296915156995067164e+01
1.528226267984213038e+01,2.393822195086420024e+01,2.585412164694808368e+01
1.610298583785035476e+01,2.379779802557466084e+01,2.887832811004040323e+01
1.680871937759914303e+01,2.316362470636347481e+01,3.194093858478709080e+01
1.736167096734665449e+01,2.200524758573867601e+01,3.491824823898860330e+01
1.772655616207396889e+01,2.033099420978870597e+01,3.767411624458759434e+01
1.787436708370055527e+01,1.819350711187433234e+01,4.007522976241901347e+01
1.778597501264300007e+01,1.568806155750100828e+01,4.200859261095678931e+01
1.745483781745702601e+01,1.294283034670651844e+01,4.339728388336675380e+01
1.688818792070286179e+01,1.010267851328147160e+01,4.421045105858809166e+01
1.610639611174185504e+01,7.310194009834835249e+00,4.446498330738676685e+01
1.514064099590572177e+01,4.688474860691044910e+00,4.421882294199755847e+01
1.402940188909009400e+01,2.329334115186302512e+00,4.355829482381785311e+01
1.281450052941068307e+01,2.885564165717203200e-01,4.258315359331802341e+01
1.153739396956857277e+01,-1.412351877595045879e+00,4.139289411200431346e+01
1.023622210504992225e+01,-2.779948921333410539e+00,4.007664781808315979e+01
8.943843120830049287e+00,-3.840643703567598433e+00,3.870744348191119144e+01
7.686847925295566597e+00,-4.632549980929479005e+00,3.734038021095802407e+01
6.485385142193832664e+00,-5.198689730738102810e+00,3.601361280308484680e+01
5.353561183068488383e+00,-5.582055897303468406e+00,3.475093699069739017e+01
4.300182356949839857e+00,-5.822491697294809754e+00,3.356497387424544598e+01
3.329648399303304807e+00,-5.955052299914870062e+00,3.246028274048908457e+01
2.442862190895872754e+00,-6.009428885358861550e+00,3.143604088417743014e+01
1.638072247228513412e+00,-6.010048543456001369e+00,3.048815711720597932e+01
9.116053960539796108e-01,-5.976548537550169904e+00,2.961082654603687203e+01
2.584752651669960932e-01,-5.924415989438294616e+00,2.879760418081037443e+01
-3.271304656643398978e-01,-5.865662169372290791e+00,2.804209888701987907e+01
-8.514719038630398362e-01,-5.809458347317452365e+00,2.733838650793367719e+01
-1.320971917869730339e+00,-5.762698624193498098e+00,2.668122654606023048e+01
-1.742007757177953531e+00,-5.730478652144225471e+00,2.606614869397136047e+01
-2.120764035523700741e+00,-5.716492015508319646e+00,2.548945834394628207e+01
-2.463133755629205890e+00,-5.723352250699496935e+00,2.494819580364557510e+01
-2.774656216129512298e+00,-5.752850657195533124e+00,2.444007267200783318e+01
-3.060482667532748113e+00,-5.806160089936814650e+00,2.396340052315359515e+01
-3.325362390537402568e+00,-5.883993918222048869e+00,2.351702108001274638e+01
-3.573643420262575976e+00,-5.986727894380406312e+00,2.310024294263242339e+01
-3.809283172793991312e+00,-6.114491549798005465e+00,2.271278736369420415e+01
-4.035865615574134146e+00,-6.267233929531247583e+00,2.235474351225000333e+01
-4.256621916484519375e+00,-6.444767953217245271e+00,2.202653291555962767e+01
-4.474452456160738834e+00,-6.646796447430682875e+00,2.172888189977097184e+01
-4.691948437550757411e+00,-6.872922207164535280e+00,2.146280049952562763e+01
-4.911411695763610474e+00,-7.122643917332142749e+00,2.122956609231585290e+01
-5.134871613030224324e+00,-7.395339262919381262e+00,2.103070983887684875e+01
-5.364098245748904148e+00,-7.690236253135183553e+00,2.086800384583797197e+01
-5.600610914692534692e+00,-8.006373638967245299e+00,2.074344676980514279e+01
-5.845681728744011707e+00,-8.342551156597872719e+00,2.065924542144605169e+01
-6.100333580406785750e+00,-8.697270494607066027e+00,2.061778965192969792e+01
-6.365332307463639872e+00,-9.068668174622393607e+00,2.062161750056030129e+01
-6.641172895109069607e+00,-9.454441905877956742e+00,2.067336757452882168e+01
-6.928059740331255156e+00,-9.851772996004088512e+00,2.077571476958145524e+01
-7.225881372155749105e+00,-1.025724799781605689e+01,2.093128641525135336e+01
-7.534180251671269701e+00,-1.066678436019144627e+01,2.114255518327533423e+01
-7.852118815336089241e+00,-1.107556618020334760e+01,2.141170626209488503e+01
-8.178443426142994355e+00,-1.147799784077848173e+01,2.174047715226836530e+01
-8.511448528103452205e+00,-1.186768479048550162e+01,2.212997029617294231e+01
-8.848944371711885637e+00,-1.223745335332163719e+01,2.258044157358466464e+01
-9.188231655532652198e+00,-1.257941896654945602e+01,2.309107080395678580e+01
-9.526088245158964796e+00,-1.288511717075173024e+01,2.365972513485584727e+01
-9.858772863131699538e+00,-1.314570500802906494e+01,2.428273104251814019e+01
-1.018205135872897138e+01,-1.335224002023348255e+01,2.495467564601980826e+01
-1.049125077758801439e+01,-1.349603635210585573e+01,2.566826258711542508e+01
-1.078134561518268519e+01,-1.356908952227481358e+01,2.641425021022608632e+01
-1.104707887476750372e+01,-1.356455069846429673e+01,2.718149951989726176e+01
-1.128311795655463179e+01,-1.347722020464800963e+01,2.795715469853602286e+01
-1.148424200783570903e+01,-1.330401905831150877e+01,2.872697003740042732e+01
-1.164555319404852440e+01,-1.304438988765860330e+01,2.947578245988185586e+01
-1.176270073419712503e+01,-1.270057775079753171e+01,3.018811121720101198e+01
-1.183210258580640328e+01,-1.227774518305367835e+01,3.084884762400812974e+01
-1.185114758362156095e+01,-1.178389013321802814e+01,3.144398003156685206e+01
-1.181836051674129173e+01,-1.122955643656954372e+01,3.196128873387984370e+01
-1.173351437817360932e+01,-1.062735071033836576e+01,3.239094297524103894e+01
-1.159767802823275851e+01,-9.991305026677085976e+00,3.272593994416035201e+01
-1.141319358947988860e+01,-9.336144171077835452e+00,3.296234444196819169e+01
-1.118358447810307510e+01,-8.676528915217833315e+00,3.309931107970241726e+01
-1.091340190520967290e+01,-8.026346125053120062e+00,3.313889859381610847e+01
-1.060802322842027223e+01,-7.398107361147800987e+00,3.308570914060204160e+01
-1.027341942792695662e+01,-6.802499549509646748e+00,3.294640309011386847e+01
-9.915910089845468178e+00,-6.248108506751937519e+00,3.272914684281632702e+01
-9.541924057486909305e+00,-5.741314862037574684e+00,3.244305183082756372e+01
-9.157780317006258386e+00,-5.286343316870172337e+00,3.209765133017579330e+01
-8.769500777512453382e+00,-4.885434031179855197e+00,3.170245140005692619e+01
-8.382661554271358284e+00,-4.539099124663378504e+00,3.126657524172189184e+01
-8.002285430229699514e+00,-4.246427383663454513e+00,3.079850730359978783e+01
-7.632774562281193553e+00,-4.005404794630439191e+00,3.030593232703390072e+01
-7.277879751389546570e+00,-3.813224688476044122e+00,2.979565684807466397e+01
-6.940700925098777674e+00,-3.666570179274931007e+00,2.927359711226833738e+01
-6.623712653105972237e+00,-3.561857557073990765e+00,2.874481601293684108e+01
-6.328808271054033874e+00,-3.495436013438203204e+00,2.821359289334268894e+01
-6.057356711430310625e+00,-3.463743798938736074e+00,2.768351245585637699e+01
-5.810266771156283205e+00,-3.463423722651995273e+00,2.715756183246986311e+01
-5.588054502032760773e+00,-3.491403018170482486e+00,2.663822799967361021e+01
-5.390910281568902285e+00,-3.544943144403867930e+00,2.612759013851168888e+01
-5.218763026160702090e+00,-3.621665410659610895e+00,2.562740393263917582e+01
-5.071339779436788930e+00,-3.719557768928022146e+00,2.513917635135436512e+01
-4.948219561657316135e+00,-3.836967529379089914e+00,2.466423070597377176e+01
-4.848880884525971879e+00,-3.972583946717548109e+00,2.420376253299450653e+01
-4.772742716910519434e+00,-4.125413881355890489e+00,2.375888729524153575e+01
-4.719199023260852499e+00,-4.294752897034801897e+00,2.333068116070083065e+01
-4.687647095503995054e+00,-4.480153634864921131e+00,2.292021606011155299e+01
-4.677510108517846987e+00,-4.681392590641237916e+00,2.252859025328078246e+01
-4.688254316923198495e+00,-4.898436013608080231e+00,2.215695541902146459e+01
-4.719401338151446801e+00,-5.131405203719229036e+00,2.180654114368211438e+01
-4.770535937380569358e+00,-5.380541151091501995e+00,2.147867745393743633e+01
-4.841309654845485255e+00,-5.646168175546028678e+00,2.117481582309514820e+01
-4.931440574932323351e+00,-5.928656070418866442e+00,2.089654891420807203e+01
-5.040709385661153341e+00,-6.228379859484890702e+00,2.064562888574836563e+01
-5.168951856128114031e+00,-6.545676466534781746e+00,2.042398409388573910e+01
-5.316047705488189834e+00,-6.880797218943771831e+00,2.023373349281769151e+01
-5.481905771685865680e+00,-7.233855201421044434e+00,2.007719779962853224e+01
-5.666445294073779948e+00,-7.604766496340650050e+00,1.995690605331938627e+01
-5.869573049536063181e+00,-7.993184474921207539e+00,1.987559580303276263e+01
-6.091156056886672054e+00,-8.398426528130416457e+00,1.983620463057767580e+01
-6.330989527336127409e+00,-8.819393064897333545e+00,1.984185016767233378e+01
-6.588759792724482089e+00,-9.254479215017763494e+00,1.989579524842243075e+01
-6.864002060918661385e+00,-9.701480637569494192e+00,2.000139426470741455e+01
-7.156053043394733137e+00,-1.015749593946746643e+01,2.016201653299747321e+01
-7.463998791818576173e+00,-1.061882980412851119e+01,2.038094220521194089e+01
-7.786618549999460015e+00,-1.108090289451459043e+01,2.066122650621836954e+01
-8.122326015408114941e+00,-1.153817677377437789e+01,2.100552889632383113e+01
-8.469110245782196955e+00,-1.198410478053309625e+01,2.141590552691586069e+01
-8.824479245223432855e+00,-1.241112163394635282e+01,2.189356593478081692e+01
-9.185410404610404811e+00,-1.281068696097005777e+01,2.243859878396228424e+01
-9.548313066789166470e+00,-1.317339882471102896e+01,2.304967686718282138e+01
-9.909009404442443270e+00,-1.348919271269711473e+01,2.372375745881435805e+01
-1.026274108121805284e+01,-1.374763738731216023e+01,2.445580524325759697e+01
-1.060420764600962684e+01,-1.393833378055970584e+01,2.523856081731071654e+01
-1.092764487809689733e+01,-1.405141278320078513e+01,2.606240104380108846e+01
-1.122694653386334807e+01,-1.407811347088281551e+01,2.691532139091540543e+01
-1.149583270800355272e+01,-1.401140919123146311e+01,2.778308101458148371e+01
-1.172806161700368222e+01,-1.384663133890568609e+01,2.864953356788047500e+01
-1.191767842345252504e+01,-1.358202891443028193e+01,2.949715412552744809e+01
-1.205928750373906411e+01,-1.321919427797219626e+01,3.030774735219597460e+01
-1.214832994669932908e+01,-1.276328968890931215e+01,3.106329352118784470e+01
-1.218134501104620426e+01,-1.222302399364660452e+01,3.174687060408389172e+01
-1.215619069471732594e+01,-1.161035401939979472e+01,3.234355884250915381e+01
-1.207220211648539987e+01,-1.093992148646985818e+01,3.284123996689550040e+01
-1.193027015185767503e+01,-1.022827076824285619e+01,3.323120171562795377e+01
-1.173283035491486892e+01,-9.492924064779588278e+00,3.350848508221022115e+01
-1.148376208677196786e+01,-8.751410193013150263e+00,3.367194442746097849e+01
